ID,ShotsCode,EquipmentID,TriggerTime,Monitor,CreateTime
19046,164,192.168.0.101,2020-07-22 10:06:39,"240,235,237,230,225,248,47,0,999,999,45.20,41.10,104.50,465,90,0,0,0,598,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,209,322,857,1171,1004,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,8.99,11.9,59.30,63.40,999,0,0,67.27,0,1314,50.2,37.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2",2020-07-22 10:06:30.110
19053,165,192.168.0.101,2020-07-22 10:07:29,"240,235,237,230,225,248,47,0,999,999,45.20,41.10,104.50,465,90,0,0,0,597,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,210,321,856,1171,1003,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,9.02,12.0,59.30,63.40,999,0,0,67.27,0,1314,50.2,37.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90",2020-07-22 10:07:19.350
19059,166,192.168.0.101,2020-07-22 10:08:18,"240,235,237,230,225,248,47,0,999,999,45.20,41.01,104.50,465,90,0,0,0,597,621,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,202,321,854,1170,1004,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.52,7.37,9.03,12.0,59.30,63.49,999,0,0,67.35,0,1309,50.2,37.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A1",2020-07-22 10:08:09.550
19065,167,192.168.0.101,2020-07-22 10:09:08,"240,235,237,230,225,248,47,0,999,999,45.20,41.12,104.50,465,90,0,0,0,598,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,211,321,855,1171,1003,180,0.0,180,0.0,-38,0.1,-38,0.1,0.00,49.52,7.37,9.06,12.0,59.30,63.38,999,0,0,67.25,0,1314,50.2,37.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A1",2020-07-22 10:08:58.750
19070,168,192.168.0.101,2020-07-22 10:09:57,"240,235,237,230,225,248,47,0,999,999,45.20,41.03,104.50,465,90,0,0,0,596,621,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,204,323,855,1169,1002,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,8.97,11.9,59.30,63.47,999,0,0,67.35,0,1309,50.2,37.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2",2020-07-22 10:09:47.923
19078,169,192.168.0.101,2020-07-22 10:10:47,"240,235,237,230,225,248,47,0,999,999,45.20,41.08,104.50,465,90,0,0,0,597,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,208,322,855,1170,1004,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,9.00,11.9,59.30,63.42,999,0,0,67.29,0,1311,50.2,37.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A1",2020-07-22 10:10:37.187
19084,170,192.168.0.101,2020-07-22 10:11:36,"240,235,237,230,225,248,47,0,999,999,45.20,41.08,104.50,465,90,0,0,0,599,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,207,323,856,1172,1006,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.52,7.37,8.99,11.9,59.30,63.42,999,0,0,67.28,0,1315,50.2,37.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B5",2020-07-22 10:11:27.407
19090,171,192.168.0.101,2020-07-22 10:12:26,"240,235,237,230,225,248,47,0,999,999,45.20,41.10,104.50,465,90,0,0,0,598,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,210,324,858,1171,1005,180,0.1,180,0.1,-36,0.1,-36,0.1,0.00,49.52,7.37,9.03,12.0,59.30,63.40,999,0,0,67.27,0,1316,50.2,37.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92",2020-07-22 10:12:16.610
19094,172,192.168.0.101,2020-07-22 10:13:15,"240,235,237,230,225,248,47,0,999,999,45.20,41.03,104.50,465,90,0,0,0,596,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,204,323,856,1170,1002,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.52,7.37,9.04,12.0,59.30,63.47,999,0,0,67.34,0,1311,50.2,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93",2020-07-22 10:13:05.737
19101,173,192.168.0.101,2020-07-22 10:14:05,"240,235,237,230,225,248,47,0,999,999,45.20,41.22,104.50,465,90,0,0,0,599,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,218,323,859,1173,1005,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,8.96,11.9,59.30,63.28,999,0,0,67.15,0,1318,50.2,37.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BB",2020-07-22 10:13:54.953
19109,174,192.168.0.101,2020-07-22 10:14:55,"240,235,237,230,225,248,47,0,999,999,45.20,41.12,104.50,465,90,0,0,0,597,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,211,321,857,1170,1003,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,8.99,11.9,59.30,63.38,999,0,0,67.25,0,1314,50.2,37.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE",2020-07-22 10:14:45.203
19114,175,192.168.0.101,2020-07-22 10:15:44,"240,235,237,230,225,248,47,0,999,999,45.20,40.91,104.50,465,90,0,0,0,595,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,196,323,853,1166,1001,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.52,7.37,9.03,12.0,59.30,63.59,999,0,0,67.45,0,1306,50.2,37.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B0",2020-07-22 10:15:34.377
19120,176,192.168.0.101,2020-07-22 10:16:34,"240,235,237,230,225,248,47,0,999,999,45.20,41.04,104.50,465,90,0,0,0,595,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,204,321,854,1167,1001,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.52,7.37,9.04,12.0,59.30,63.46,999,0,0,67.33,0,1311,50.2,37.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99",2020-07-22 10:16:24.580
19126,177,192.168.0.101,2020-07-22 10:17:23,"240,235,237,230,225,247,47,0,999,999,45.20,41.03,104.50,465,90,0,0,0,598,621,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,204,323,856,1170,1004,180,0.1,180,0.1,-36,0.1,-36,0.1,0.00,49.52,7.37,9.05,12.0,59.30,63.47,999,0,0,67.34,0,1312,50.2,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9F",2020-07-22 10:17:12.767
19133,178,192.168.0.101,2020-07-22 10:18:13,"240,235,237,230,225,248,47,0,999,999,45.20,41.05,104.50,465,90,0,0,0,598,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,206,323,857,1171,1005,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,8.97,11.9,59.30,63.45,999,0,0,67.32,0,1313,50.2,37.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B7",2020-07-22 10:18:03.017
19139,179,192.168.0.101,2020-07-22 10:19:02,"240,235,237,230,225,248,47,0,999,999,45.20,41.09,104.50,465,90,0,0,0,597,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,210,322,856,1169,1003,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.52,7.37,9.03,12.0,59.30,63.41,999,0,0,67.28,0,1311,50.2,37.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A1",2020-07-22 10:18:52.220
19146,180,192.168.0.101,2020-07-22 10:19:52,"240,235,237,230,225,248,47,0,999,999,45.20,41.20,104.50,465,90,0,0,0,599,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,217,321,858,1173,1005,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,9.00,12.0,59.30,63.30,999,0,0,67.17,0,1316,50.2,37.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9B",2020-07-22 10:19:42.453
19151,181,192.168.0.101,2020-07-22 10:20:41,"240,235,237,230,225,248,47,0,999,999,45.20,41.03,104.50,465,90,0,0,0,596,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,204,322,855,1167,1001,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,9.03,12.0,59.30,63.47,999,0,0,67.34,0,1310,50.2,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8E",2020-07-22 10:20:31.627
19158,182,192.168.0.101,2020-07-22 10:21:31,"240,235,237,230,225,248,47,0,999,999,45.20,41.27,104.50,465,90,0,0,0,600,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,221,321,859,1172,1006,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.52,7.37,8.99,11.9,59.30,63.23,999,0,0,67.11,0,1318,50.2,37.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A3",2020-07-22 10:21:21.860
19164,183,192.168.0.101,2020-07-22 10:22:20,"240,235,237,230,225,248,47,0,999,999,45.20,40.99,104.50,465,90,0,0,0,596,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,201,324,858,1168,1003,180,0.1,180,0.1,-36,0.1,-36,0.1,0.00,49.52,7.37,8.94,11.9,59.30,63.51,999,0,0,67.37,0,1310,50.2,37.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AF",2020-07-22 10:22:10.093
19171,184,192.168.0.101,2020-07-22 10:23:10,"240,235,237,230,225,248,47,0,999,999,45.20,41.03,104.50,465,90,0,0,0,597,621,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,204,322,855,1168,1003,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,9.04,12.0,59.30,63.47,999,0,0,67.34,0,1311,50.2,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97",2020-07-22 10:23:00.360
19177,185,192.168.0.101,2020-07-22 10:23:59,"240,235,237,230,225,248,47,0,999,999,45.20,41.07,104.50,465,90,0,0,0,598,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,205,323,859,1170,1004,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.52,7.37,9.01,12.0,59.30,63.43,999,0,0,67.30,0,1314,50.2,37.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9A",2020-07-22 10:23:50.563
19305,186,192.168.0.101,2020-07-22 10:41:39,"240,235,235,230,225,248,47,0,999,999,45.20,40.72,104.50,287,0,0,0,0,575,620,810,260,180,4,0,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,211,347,851,1146,976,180,0.0,180,0.0,-39,0.1,-39,0.1,0.00,0.00,7.37,0.00,0.0,59.30,63.78,999,0,0,67.59,0,1286,50.2,36.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41",2020-07-22 10:41:29.937
19313,187,192.168.0.101,2020-07-22 10:42:29,"240,235,235,230,225,248,47,0,999,999,45.20,41.00,104.50,465,90,0,0,0,576,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,228,326,846,1132,976,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.52,7.37,8.86,11.8,59.30,63.50,999,0,0,67.33,0,1277,50.2,37.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B7",2020-07-22 10:42:19.227
19319,188,192.168.0.101,2020-07-22 10:43:18,"240,235,235,230,225,247,47,0,999,999,45.20,41.11,104.50,465,90,0,0,0,578,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,227,317,842,1142,981,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,8.73,11.6,59.30,63.39,999,0,0,67.23,0,1286,50.2,37.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B0",2020-07-22 10:43:08.457
19325,189,192.168.0.101,2020-07-22 10:44:08,"240,235,235,230,224,248,47,0,999,999,45.20,41.17,104.50,465,90,0,0,0,586,620,810,260,180,4,102,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,224,315,841,1146,987,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.52,7.37,8.62,11.4,59.30,63.33,999,0,0,67.18,0,1290,50.2,37.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB",2020-07-22 10:43:58.657
19333,190,192.168.0.101,2020-07-22 10:44:57,"240,235,235,230,224,248,47,0,999,999,45.20,41.13,104.50,465,90,0,0,0,592,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,217,314,844,1155,998,180,0.1,180,0.1,-38,0.0,-38,0.0,0.00,49.52,7.37,8.75,11.6,59.30,63.37,999,0,0,67.23,0,1298,50.2,37.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BB",2020-07-22 10:44:47.923
19340,191,192.168.0.101,2020-07-22 10:45:47,"240,235,235,230,224,248,47,0,999,999,45.20,41.25,104.50,465,90,0,0,0,601,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,223,317,854,1165,1007,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,8.76,11.6,59.30,63.25,999,0,0,67.11,0,1314,50.2,37.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A6",2020-07-22 10:45:38.157
19345,192,192.168.0.101,2020-07-22 10:46:36,"240,235,235,230,224,248,47,0,999,999,45.20,41.15,104.50,465,90,0,0,0,602,620,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,215,321,854,1168,1009,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.52,7.37,8.82,11.7,59.30,63.35,999,0,0,67.21,0,1317,50.2,37.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A9",2020-07-22 10:46:26.313
